208	NM_001184	chr3	-	142168076	142297668	142168270	142297546	47	142168076,142171969,142176445,142177799,142178068,142180781,142183938,142185165,142186775,142188178,142188927,142203981,142211973,142215202,142215854,142217438,142218468,142222203,142223980,142226772,142231101,142232342,142234236,142238510,142241569,142242834,142253921,142254949,142257323,142259745,142261506,142266566,142268320,142268973,142272068,142272481,142272666,142274718,142275224,142277465,142278092,142279104,142280084,142281073,142284962,142286904,142297487,	142168444,142172075,142176597,142177953,142178225,142180932,142184082,142185375,142186910,142188411,142189025,142204124,142212153,142215362,142216034,142217616,142218560,142222295,142224145,142226951,142231312,142232480,142234357,142238626,142241683,142243041,142254047,142255043,142257467,142259876,142261599,142266752,142268515,142269144,142272240,142272582,142272857,142274981,142275417,142277618,142278283,142279296,142280263,142281951,142285103,142286996,142297668,	0	ATR	cmpl	cmpl	0,2,0,2,1,0,0,0,0,1,2,0,0,2,2,1,2,0,0,1,0,0,2,0,0,0,0,2,2,0,0,0,0,0,2,0,1,2,1,1,2,2,0,1,1,2,0,
1878	NR_001566	chr3	-	169482397	169482848	169482848	169482848	1	169482397,	169482848,	0	TERC	unk	unk	-1,
243	NM_006218	chr3	+	178866310	178957881	178916613	178952152	21	178866310,178916537,178917477,178919077,178921331,178922290,178927382,178927973,178928218,178935997,178936983,178937358,178937736,178938773,178941868,178942487,178943749,178947059,178947791,178948012,178951881,	178866391,178916965,178917687,178919328,178921577,178922376,178927488,178928126,178928353,178936122,178937065,178937523,178937840,178938945,178941975,178942609,178943828,178947230,178947909,178948164,178957881,	0	PIK3CA	cmpl	cmpl	-1,0,1,1,0,0,2,0,0,0,2,0,0,2,0,2,1,2,2,0,2,
598	NM_006342	chr4	+	1723216	1746905	1725148	1746740	16	1723216,1725147,1725454,1729434,1732613,1732898,1736999,1737457,1738967,1739324,1741428,1741685,1742552,1746244,1746438,1746674,	1723370,1725310,1725597,1730514,1732689,1733028,1737052,1737561,1739055,1739429,1741505,1741729,1742713,1746351,1746559,1746905,	0	TACC3	cmpl	cmpl	-1,0,0,2,2,0,1,0,2,0,0,2,1,0,2,0,
598	NM_000142	chr4	+	1795038	1810599	1795661	1808989	18	1795038,1795559,1800980,1801473,1803093,1803346,1803561,1805418,1806056,1806550,1807081,1807285,1807476,1807777,1807983,1808272,1808555,1808842,	1795192,1795770,1801250,1801539,1803263,1803470,1803752,1805563,1806247,1806696,1807203,1807396,1807667,1807900,1808054,1808410,1808661,1810599,	0	FGFR3	cmpl	cmpl	-1,0,1,1,1,0,1,0,1,0,2,1,1,0,0,2,2,0,
903	NM_003924	chr4	-	41746098	41750987	41747823	41750627	3	41746098,41749365,41750386,	41748339,41749553,41750987,	0	PHOX2B	cmpl	cmpl	0,1,0,
1005	NM_006206	chr4	+	55095263	55164412	55124935	55161439	23	55095263,55124923,55127261,55129833,55131085,55133455,55133718,55136799,55138560,55139703,55140697,55141007,55143554,55144062,55144528,55146482,55151537,55152007,55153596,55154965,55155175,55156479,55161291,	55095582,55124984,55127579,55130094,55131216,55133627,55133908,55136915,55138687,55139897,55140792,55141140,55143659,55144173,55144682,55146649,55151653,55152130,55153708,55155065,55155281,55156721,55164412,	0	PDGFRA	cmpl	cmpl	-1,0,1,1,1,0,1,2,1,2,1,0,1,1,1,2,1,0,0,1,2,0,2,
15	NM_000222	chr4	+	55524094	55606881	55524181	55604723	21	55524094,55561677,55564449,55565795,55569889,55573263,55575589,55589749,55592022,55593383,55593581,55593988,55594176,55595500,55597493,55598036,55599235,55602663,55602886,55603340,55604594,	55524248,55561947,55564731,55565932,55570058,55573453,55575705,55589864,55592216,55593490,55593708,55594093,55594287,55595651,55597585,55598164,55599358,55602775,55602986,55603446,55606881,	0	KIT	cmpl	cmpl	0,1,1,1,0,1,2,1,2,1,0,1,1,1,2,1,0,0,1,2,0,
126	NM_002253	chr4	-	55944425	55991762	55946107	55991460	30	55944425,55948122,55948702,55953773,55955034,55955540,55955857,55956122,55958783,55960968,55961743,55962395,55963828,55964303,55964863,55968063,55968528,55970809,55971998,55972853,55973903,55976569,55976820,55979470,55980292,55981040,55981447,55984770,55987263,55991393,	55946330,55948208,55948802,55953925,55955140,55955640,55955969,55956245,55958881,55961122,55961832,55962509,55963933,55964439,55964970,55968195,55968675,55971151,55972107,55972977,55974060,55976733,55976935,55979648,55980432,55981209,55981578,55984967,55987357,55991762,	0	KDR	cmpl	cmpl	2,0,2,0,2,1,0,0,1,0,1,1,1,0,1,1,1,1,0,2,1,2,1,0,1,0,1,2,1,0,
1022	NM_006947	chr4	+	57333761	57369847	57333801	57368027	19	57333761,57335818,57337885,57340219,57340445,57342836,57344544,57344757,57349304,57350901,57352490,57354114,57355553,57356498,57356733,57357596,57361522,57366701,57367849,	57333910,57335939,57338009,57340363,57340557,57342868,57344669,57344815,57349436,57351030,57352563,57354179,57355649,57356602,57356811,57357734,57361560,57366861,57369847,	0	SRP72	cmpl	cmpl	0,1,2,0,0,1,0,2,0,0,0,1,0,0,2,2,2,1,2,
136	NM_182472	chr4	-	66185280	66536213	66189831	66535460	17	66185280,66197690,66201649,66213771,66217106,66218759,66230734,66231649,66233074,66270091,66280001,66286158,66356094,66361105,66467358,66509080,66535279,	66189937,66197846,66201843,66213921,66217316,66218821,66230920,66231775,66233142,66270194,66280161,66286283,66356430,66361261,66468022,66509145,66536213,	0	EPHA5	cmpl	cmpl	2,2,0,0,0,1,1,1,2,1,0,1,1,1,0,1,0,
1228	NM_139076	chr4	-	84382093	84406290	84383621	84406225	9	84382093,84384646,84388606,84390184,84391355,84393374,84397795,84403306,84406138,	84384055,84384761,84388691,84390304,84391549,84393441,84397832,84403397,84406290,	0	FAM175A	cmpl	cmpl	1,0,2,2,0,2,1,0,0,
174	NM_001127208	chr4	+	106067841	106200960	106155099	106197676	11	106067841,106111516,106155053,106162495,106163990,106164726,106180775,106182915,106190766,106193720,106196204,	106068136,106111662,106158508,106162586,106164084,106164935,106180926,106183005,106190904,106194075,106200960,	0	TET2	cmpl	cmpl	-1,-1,0,1,2,0,2,0,0,0,1,
1567	NM_014264	chr4	+	128802015	128820377	128802289	128819696	16	128802015,128802985,128804416,128804593,128806862,128808550,128811020,128812246,128812733,128813519,128814439,128814667,128814888,128816107,128817955,128819593,	128802319,128803081,128804512,128804708,128807883,128808651,128811391,128812351,128812836,128813669,128814573,128814759,128815036,128816248,128818062,128820377,	0	PLK4	cmpl	cmpl	0,0,0,0,1,2,1,0,0,1,1,0,2,0,0,2,
219	NM_033632	chr4	-	153242409	153456185	153244032	153332955	12	153242409,153245335,153247157,153249359,153250823,153251883,153253747,153258953,153268081,153271193,153332454,153456092,	153244301,153245546,153247383,153249541,153250937,153252020,153253871,153259088,153268223,153271276,153333024,153456185,	0	FBXW7	cmpl	cmpl	1,0,2,0,0,1,0,0,2,0,0,-1,
586	NM_004168	chr5	+	218337	257197	218470	256535	15	218337,223596,224474,225533,225997,228299,230990,233591,235258,236542,240472,251106,251452,254507,256448,	218533,223683,224636,225677,226162,228448,231115,233760,235454,236714,240591,251218,251583,254621,257197,	0	SDHA	cmpl	cmpl	0,0,0,0,0,0,2,1,2,0,1,0,1,0,0,
594	NM_198253	chr5	-	1253286	1295162	1253842	1295104	16	1253286,1254482,1255401,1258712,1260588,1264518,1266578,1268634,1271233,1272299,1278755,1279405,1280272,1282543,1293427,1294885,	1253946,1254620,1255526,1258774,1260715,1264707,1266650,1268748,1271319,1272395,1278911,1279585,1280453,1282739,1294781,1295162,	0	TERT	cmpl	cmpl	1,1,2,0,2,2,2,2,0,0,0,0,2,1,0,0,
858	NM_002185	chr5	+	35856976	35879705	35857079	35876588	8	35856976,35860953,35867407,35871157,35873581,35874550,35875613,35876084,	35857161,35861092,35867565,35871315,35873750,35874644,35875689,35879705,	0	IL7R	cmpl	cmpl	0,1,2,1,0,1,2,0,
110	NM_152756	chr5	-	38938022	39074510	38942405	39074479	38	38938022,38942934,38944547,38945014,38945592,38946569,38947365,38949813,38952297,38953086,38953562,38954875,38955696,38957753,38958544,38958768,38959296,38959880,38960499,38962416,38962586,38962977,38964893,38966742,38967262,38967438,38968044,38971978,38975638,38978684,38981968,38991050,38996920,39002636,39003659,39021140,39074212,39074430,	38942480,38943073,38944671,38945170,38945826,38946654,38947543,38950822,38952527,38953193,38953655,38954963,38955806,38957832,38958621,38958933,38959423,38960080,38960635,38962463,38962688,38963143,38964994,38966823,38967329,38967529,38968132,38972061,38975706,38978752,38982138,38991177,38996984,39002768,39003724,39021238,39074260,39074510,	0	RICTOR	cmpl	cmpl	0,2,1,1,1,0,2,1,2,0,0,2,0,2,0,0,2,0,2,0,0,2,0,0,2,1,0,1,2,0,1,0,2,2,0,1,1,0,
1025	NM_006622	chr5	-	57749809	57755966	57750409	57755786	14	57749809,57750737,57751111,57751365,57751852,57752318,57752771,57753007,57753314,57753910,57754225,57754551,57754811,57755516,	57750601,57750848,57751241,57751606,57751982,57752416,57752919,57753206,57753410,57753998,57754355,57754668,57754919,57755966,	0	PLK2	cmpl	cmpl	0,0,2,1,0,1,0,2,2,1,0,0,0,0,
1100	NM_181523	chr5	+	67511583	67597649	67522503	67593429	16	67511583,67522117,67569217,67569766,67575429,67576355,67576754,67588086,67588928,67589130,67589536,67590363,67590975,67591247,67591998,67593239,	67511777,67522837,67569310,67569841,67575561,67576557,67576834,67588189,67589027,67589311,67589662,67590506,67591152,67591316,67592169,67597649,	0	PIK3R1	cmpl	cmpl	-1,0,1,1,1,1,2,1,2,2,0,0,2,2,2,2,
1334	NM_001270	chr5	-	98190907	98262238	98192083	98262090	35	98190907,98193883,98194667,98195675,98199111,98204198,98205457,98206390,98207754,98208120,98209296,98210775,98212101,98215255,98216779,98216982,98217678,98218791,98221281,98223791,98224779,98228228,98229119,98230300,98231929,98232896,98233959,98234367,98235183,98236514,98236889,98238603,98239495,98240600,98262037,	98192429,98194094,98194719,98195772,98199290,98204339,98205586,98206507,98207905,98208259,98209427,98210817,98212262,98215432,98216875,98217079,98217827,98218941,98221353,98223944,98224942,98228417,98229310,98230390,98232146,98233024,98234138,98234468,98235409,98236786,98237039,98238668,98239612,98240802,98262238,	0	CHD1	cmpl	cmpl	2,1,0,2,0,0,0,0,2,1,2,2,0,0,0,2,0,0,0,0,2,2,0,0,2,0,1,2,1,2,2,0,0,2,0,
1440	NM_000038	chr5	+	112073555	112181936	112090587	112179823	16	112073555,112090569,112102022,112102885,112111325,112116486,112128142,112136975,112151191,112154662,112157592,112162804,112163625,112164552,112170647,112173249,	112073622,112090722,112102107,112103087,112111434,112116600,112128226,112137080,112151290,112155041,112157688,112162944,112163703,112164669,112170862,112181936,	0	APC	cmpl	cmpl	-1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,2,
204	NM_001903	chr5	+	138089074	138270723	138117613	138269778	18	138089074,138117611,138118865,138145726,138147871,138160218,138163203,138221900,138223178,138240037,138253430,138260198,138260944,138264934,138266161,138266518,138268266,138269490,	138089199,138117718,138119061,138145893,138147991,138160488,138163407,138221981,138223331,138240130,138253587,138260399,138261096,138265045,138266343,138266624,138268401,138270723,	0	CTNNA1	cmpl	cmpl	-1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,
1666	NM_030964	chr5	-	141689991	141704620	141693773	141699330	3	141689991,141699308,141704408,	141694720,141699359,141704620,	0	SPRY4	cmpl	cmpl	1,0,-1,
1725	NM_005211	chr5	-	149432853	149492935	149433631	149465990	22	149432853,149433884,149434799,149435588,149435781,149436849,149437066,149439262,149440424,149441053,149441285,149447777,149449435,149449744,149450018,149452863,149456838,149457674,149459614,149460329,149465941,149492823,	149433787,149433993,149434899,149435700,149435904,149436947,149437155,149439425,149440535,149441158,149441412,149447893,149449626,149449865,149450134,149453056,149456998,149457811,149459899,149460587,149466170,149492935,	0	CSF1R	cmpl	cmpl	0,2,1,0,0,1,2,1,1,1,0,1,2,1,2,1,0,1,1,1,0,-1,
1725	NM_002609	chr5	-	149493401	149535422	149495325	149516610	23	149493401,149497180,149498309,149499029,149499574,149500450,149500766,149501442,149502604,149503812,149504289,149505007,149506082,149509319,149510101,149511541,149512312,149513148,149513443,149514312,149515117,149516570,149534959,	149495509,149497413,149498415,149499129,149499686,149500573,149500885,149501603,149502764,149503923,149504394,149505140,149506177,149509531,149510225,149511657,149512505,149513323,149513571,149514579,149515441,149516616,149535422,	0	PDGFRB	cmpl	cmpl	2,0,2,1,0,0,1,2,1,1,1,0,1,2,1,2,1,0,1,1,1,0,-1,
1727	NM_001025159	chr5	-	149781199	149792499	149781802	149792312	9	149781199,149782125,149782683,149784242,149784647,149785821,149786443,149786714,149792187,	149781813,149782188,149782875,149784330,149784743,149785884,149786523,149786887,149792499,	0	CD74	cmpl	cmpl	1,1,1,0,0,0,1,2,0,
1728	NM_001025070	chr5	-	149823791	149829319	149823848	149827296	5	149823791,149825171,149826364,149827147,149829054,	149823916,149825248,149826526,149827298,149829319,	0	RPS14	cmpl	cmpl	1,2,2,0,-1,
27	NM_024007	chr5	-	158122922	158526770	158126118	158526486	16	158122922,158134986,158139161,158139977,158141124,158158076,158204420,158223352,158250183,158267036,158500403,158511673,158522627,158523350,158523981,158526352,	158126150,158135181,158139341,158140155,158141190,158158165,158204547,158223483,158250325,158267118,158500472,158511747,158522683,158523414,158524138,158526770,	0	EBF1	cmpl	cmpl	1,1,1,0,0,1,0,1,0,2,2,0,1,0,2,0,
1888	NM_002520	chr5	+	170814707	170837888	170814952	170837569	11	170814707,170817054,170818308,170818709,170819713,170819917,170827156,170827842,170832305,170834703,170837530,	170815010,170817134,170818428,170818803,170819820,170819982,170827214,170827929,170832407,170834778,170837888,	0	NPM1	cmpl	cmpl	0,1,0,0,1,0,2,0,0,0,0,
1931	NM_002011	chr5	+	176513872	176525143	176516603	176524677	18	176513872,176516550,176517390,176517745,176517938,176518685,176519321,176519646,176520138,176520406,176520654,176522330,176522533,176523057,176523287,176523604,176524292,176524527,	176514034,176516694,176517654,176517826,176518105,176518809,176519512,176519785,176520332,176520552,176520776,176522441,176522724,176523180,176523358,176523742,176524398,176525143,	0	FGFR4	cmpl	cmpl	-1,0,1,1,1,0,1,0,1,0,2,1,1,0,0,2,2,0,
1934	NM_016222	chr5	-	176938577	176944327	176938791	176943946	17	176938577,176939096,176939322,176939496,176939780,176940011,176940353,176940685,176941701,176941916,176942186,176942685,176942929,176943119,176943288,176943725,176943919,	176938928,176939207,176939394,176939646,176939877,176940083,176940485,176940848,176941838,176942070,176942259,176942822,176942990,176943194,176943448,176943836,176944327,	0	DDX41	cmpl	cmpl	1,1,1,1,0,0,0,2,0,2,1,2,1,1,0,0,0,
1958	NM_002020	chr5	-	180034752	180076624	180035280	180076545	30	180034752,180035967,180036904,180038330,180039505,180040010,180041067,180043366,180043899,180045769,180046020,180046252,180046664,180047172,180047608,180047875,180048105,180048541,180049730,180050934,180052868,180053110,180055881,180056258,180056695,180056942,180057224,180057554,180058681,180076487,	180035284,180036053,180037025,180038479,180039611,180040110,180041179,180043489,180043994,180045920,180046109,180046366,180046769,180047308,180047715,180048007,180048252,180048904,180049839,180051061,180053031,180053265,180055999,180056427,180056835,180057105,180057337,180057799,180058778,180076624,	0	FLT4	cmpl	cmpl	2,0,2,0,2,1,0,0,1,0,1,1,1,0,1,1,1,1,0,2,1,2,1,0,1,0,1,2,1,0,
783	NM_003537	chr6	-	26031816	26032288	26031877	26032288	1	26031816,	26032288,	0	HIST1H3B	cmpl	cmpl	0,
838	NM_001141969	chr6	-	33286334	33290793	33286519	33289702	8	33286334,33286773,33287156,33287787,33288156,33288512,33289495,33290638,	33286579,33286996,33287631,33288001,33288368,33289344,33289754,33290793,	0	DAXX	cmpl	cmpl	0,2,1,0,1,0,0,-1,
840	NM_001188	chr6	-	33540322	33548070	33541579	33545381	6	33540322,33541810,33543074,33543569,33545311,33547801,	33541684,33541991,33543218,33543705,33545412,33548070,	0	BAK1	cmpl	cmpl	0,2,2,1,0,-1,
855	NM_021922	chr6	+	35420137	35434881	35420322	35434122	10	35420137,35423523,35425332,35425692,35426073,35427107,35427458,35428328,35430565,35434020,	35420570,35424130,35425377,35425761,35426217,35427231,35427537,35428395,35430691,35434881,	0	FANCE	cmpl	cmpl	0,2,0,0,0,0,1,2,0,0,
864	NM_000389	chr6	+	36646455	36655116	36651878	36653577	3	36646455,36651873,36653527,	36646575,36652323,36655116,	0	CDKN1A	cmpl	cmpl	-1,0,1,
185	NM_002944	chr6	-	117609529	117747018	117609654	117746819	43	117609529,117622136,117629956,117631243,117632182,117638305,117639350,117641030,117642421,117645494,117647386,117650491,117658334,117662297,117662562,117663562,117665222,117674152,117677791,117678966,117680971,117681504,117683765,117686222,117686743,117687238,117700221,117704479,117706845,117708051,117708942,117710512,117714386,117715324,117715778,117717350,117718077,117724301,117725442,117730744,117737420,117739624,117746696,	117609965,117622300,117630091,117631444,117632280,117638435,117639415,117641193,117642557,117645578,117647577,117650609,117658503,117662474,117662795,117663707,117665425,117674332,117678078,117679172,117681174,117681568,117684028,117686367,117686904,117687453,117700322,117704671,117707024,117708162,117709197,117711009,117714484,117715509,117715901,117717427,117718279,117724440,117725591,117730805,117737480,117739669,117747018,	0	ROS1	cmpl	cmpl	1,2,2,2,0,2,0,2,1,1,2,1,0,0,1,0,1,1,2,0,1,0,1,0,1,2,0,0,1,1,1,2,0,1,1,2,1,0,1,0,0,0,0,
1557	NM_032784	chr6	+	127440047	127520626	127440337	127517152	5	127440047,127469792,127471570,127476385,127516967,	127440434,127469984,127471717,127476583,127520626,	0	RSPO3	cmpl	cmpl	0,1,1,1,1,
202	NM_001130173	chr6	+	135502452	135540311	135502651	135539118	16	135502452,135507040,135508971,135510928,135511264,135513461,135514975,135515493,135516885,135518098,135520045,135521222,135521427,135522776,135524354,135539001,	135502674,135507158,135509043,135511021,135511485,135513696,135515056,135515598,135517140,135518461,135520188,135521337,135521553,135522887,135524462,135540311,	0	MYB	cmpl	cmpl	0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,
27	NM_001122742	chr6	+	152011630	152424408	152129047	152420101	10	152011630,152023009,152128977,152163731,152201789,152265307,152332790,152382125,152415519,152419866,	152011799,152023140,152129499,152163922,152201906,152265643,152332929,152382259,152415703,152424408,	0	ESR1	cmpl	cmpl	-1,-1,0,2,1,1,1,2,1,2,
27	NM_001346813	chr6	+	157098988	157531913	157099063	157529025	20	157098988,157150360,157222509,157256599,157405795,157431605,157454161,157469757,157488173,157495141,157495980,157502102,157505364,157510775,157511171,157517298,157519944,157521838,157524999,157527300,	157100605,157150555,157222659,157256710,157406039,157431695,157454341,157470085,157488319,157495251,157496139,157502312,157505569,157510914,157511344,157517449,157520041,157522622,157525130,157531913,	0	ARID1B	cmpl	cmpl	0,0,0,0,0,1,1,1,2,1,0,0,0,1,2,1,2,0,1,0,
229	NM_006775	chr6	+	163835674	163999628	163836225	163991742	8	163835674,163876310,163899811,163956013,163983013,163984451,163987752,163991725,	163836367,163876453,163899928,163956157,163983101,163984751,163987827,163999628,	0	QKI	cmpl	cmpl	0,1,0,0,0,1,1,1,
75	NM_032415	chr7	-	2945709	3083579	2946271	2998140	25	2945709,2949683,2951805,2952920,2954870,2956923,2958124,2959005,2962267,2962765,2963866,2966372,2968231,2969625,2972168,2974086,2976670,2977540,2978312,2979382,2983845,2985452,2987208,2998133,3083300,	2946476,2949799,2951930,2953100,2955006,2957019,2958221,2959246,2962394,2962967,2963999,2966425,2968332,2969708,2972220,2974263,2976868,2977666,2978465,2979562,2984171,2985590,2987421,2998265,3083579,	0	CARD11	cmpl	cmpl	2,0,1,1,0,0,2,1,0,2,1,2,0,1,0,0,0,0,0,0,1,1,1,0,-1,
78	NM_000535	chr7	-	6010555	6048737	6013029	6048650	15	6010555,6017218,6018226,6022454,6026389,6029430,6031603,6035164,6036956,6038738,6042083,6043320,6043602,6045522,6048627,	6013173,6017388,6018327,6022622,6027251,6029586,6031688,6035264,6037054,6038906,6042267,6043423,6043689,6045662,6048737,	0	PMS2	cmpl	cmpl	0,1,2,2,1,1,0,2,0,0,2,1,1,2,0,
79	NM_006908	chr7	+	6414125	6443598	6414366	6442077	6	6414125,6426842,6431554,6439756,6441498,6441946,	6414401,6426914,6431672,6439819,6441658,6443598,	0	RAC1	cmpl	cmpl	0,2,2,0,0,1,
643	NM_019005	chr7	+	7606615	7647110	7612106	7646723	13	7606615,7607237,7607656,7612066,7613728,7622748,7625266,7628128,7629035,7634610,7635887,7645572,7646626,	7606703,7607319,7607754,7613400,7613827,7623003,7625436,7628194,7629194,7634763,7636092,7645702,7647110,	0	MIOS	cmpl	cmpl	-1,-1,-1,0,1,1,1,0,0,0,0,1,2,
90	NM_001204144	chr7	+	18126564	18708466	18201947	18706150	13	18126564,18201851,18498464,18535884,18624903,18629967,18631138,18633530,18674249,18684293,18687407,18688088,18705835,	18126836,18201972,18498524,18535947,18625145,18630109,18631265,18633652,18674365,18684416,18687621,18688306,18708466,	0	HDAC9	cmpl	cmpl	-1,0,1,1,1,0,1,2,1,0,0,1,0,
121	NM_001220765	chr7	+	50344264	50472798	50358657	50468325	7	50344264,50358643,50367233,50444230,50450237,50459426,50467615,	50344518,50358697,50367353,50444491,50450405,50459561,50472798,	0	IKZF1	cmpl	cmpl	-1,0,1,1,1,1,1,
125	NM_005228	chr7	+	55086713	55275773	55086970	55273310	28	55086713,55209978,55210997,55214298,55218986,55220238,55221703,55223522,55224225,55224451,55225355,55227831,55229191,55231425,55232972,55238867,55240675,55241613,55242414,55248985,55259411,55260458,55266409,55268008,55268880,55269427,55270209,55272948,	55087058,55210130,55211181,55214433,55219055,55220357,55221845,55223639,55224352,55224525,55225446,55228031,55229324,55231516,55233130,55238906,55240817,55241736,55242513,55249171,55259567,55260534,55266556,55268106,55269048,55269475,55270318,55275773,	0	EGFR	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,0,1,
155	NM_000840	chr7	+	86273229	86494192	86394461	86493671	6	86273229,86394321,86415576,86468154,86479685,86493597,	86274188,86394929,86416432,86469221,86479860,86494192,	0	GRM3	cmpl	cmpl	-1,0,0,1,0,1,
2	NM_001145306	chr7	-	92234234	92465941	92244453	92462637	8	92234234,92247385,92252349,92300739,92354939,92404009,92462404,92465791,	92244600,92247521,92252400,92300849,92355107,92404145,92463004,92465941,	0	CDK6	cmpl	cmpl	0,2,2,0,0,2,0,-1,
1292	NM_152703	chr7	-	92759366	92777701	92760529	92765284	5	92759366,92774044,92774697,92776195,92777506,	92765304,92774146,92775353,92776459,92777701,	0	SAMD9L	cmpl	cmpl	0,-1,-1,-1,-1,
20	NM_003496	chr7	+	98476112	98610866	98478773	98609978	71	98476112,98478712,98479597,98487957,98490046,98491420,98493386,98495363,98497044,98497301,98498246,98501001,98503799,98506350,98507678,98508132,98508699,98509644,98513345,98515045,98519375,98522734,98524789,98527611,98528255,98529027,98530863,98533201,98534778,98535272,98540571,98545843,98546188,98547039,98547282,98547686,98548498,98550789,98552720,98553768,98554021,98555603,98556966,98558883,98559924,98562251,98563318,98564663,98565107,98567734,98569421,98573771,98574105,98574561,98575833,98576391,98579391,98580886,98581715,98582566,98586387,98588077,98589759,98591214,98592209,98601812,98602753,98605999,98608674,98608963,98609693,	98476260,98478873,98479647,98488068,98490151,98491504,98493443,98495489,98497122,98497390,98498343,98501140,98503878,98506585,98508042,98508230,98508894,98509836,98513511,98515302,98519576,98522886,98524989,98527829,98528453,98529288,98531025,98533298,98534900,98535443,98540640,98545963,98546308,98547204,98547464,98547885,98548627,98551056,98552927,98553927,98554156,98555714,98557113,98559097,98560050,98562398,98563518,98564785,98565321,98567914,98569568,98573891,98574393,98574699,98575946,98576527,98579583,98581082,98581981,98582667,98586589,98588242,98589850,98591360,98592471,98602038,98602971,98606184,98608878,98609158,98610866,	0	TRRAP	cmpl	cmpl	-1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,1,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,1,2,1,0,0,0,
21	NM_001913	chr7	+	101459183	101927250	101459310	101926382	23	101459183,101559394,101671377,101713618,101740643,101747615,101754977,101758486,101801839,101813725,101821748,101833092,101837121,101838786,101916636,101917514,101918517,101921219,101923328,101924095,101925131,101926003,101926312,	101459373,101559505,101671425,101713697,101740781,101747739,101755054,101758553,101801888,101813830,101821937,101833151,101837170,101838883,101916764,101917581,101918630,101921336,101923412,101924152,101925212,101926068,101927250,	0	CUX1	cmpl	cmpl	0,0,0,0,1,1,2,1,2,0,0,0,2,0,1,0,1,0,0,0,0,0,2,
1387	NM_021930	chr7	+	105172527	105208132	105172762	105207758	15	105172527,105173270,105177011,105182854,105187356,105187630,105189000,105190501,105190707,105192016,105195474,105204179,105205723,105205976,105207565,	105172804,105173316,105177196,105183096,105187530,105187780,105189157,105190612,105190933,105192154,105195674,105204394,105205904,105206095,105208132,	0	RINT1	cmpl	cmpl	0,0,1,0,2,2,2,0,0,1,1,0,2,0,2,
22	NM_001127500	chr7	+	116312443	116438440	116339138	116436178	21	116312443,116339124,116371721,116380003,116380905,116395408,116397490,116397691,116398512,116399390,116403103,116409698,116411551,116411902,116414934,116417442,116418829,116422041,116423357,116435708,116435940,	116312631,116340338,116371913,116380138,116381079,116395569,116397593,116397828,116398674,116399544,116403322,116409845,116411708,116412043,116415165,116417523,116419011,116422151,116423523,116435845,116438440,	0	MET	cmpl	cmpl	-1,0,0,0,0,0,2,0,2,2,0,0,0,1,1,1,1,0,2,0,2,
195	NM_005631	chr7	+	128828712	128853385	128828992	128852292	12	128828712,128843224,128845043,128845450,128845990,128846304,128848599,128849129,128850203,128850805,128851476,128851864,	128829323,128843430,128845253,128845623,128846210,128846428,128848692,128849238,128850389,128850954,128851611,128853385,	0	SMO	cmpl	cmpl	0,1,0,0,2,0,1,1,2,2,1,1,
25	NM_004333	chr7	-	140433812	140624564	140434396	140624503	18	140433812,140439611,140449086,140453074,140453986,140476711,140477790,140481375,140482820,140487347,140494107,140500161,140501211,140507759,140508691,140534408,140549910,140624365,	140434570,140439746,140449218,140453193,140454033,140476888,140477875,140481493,140482957,140487384,140494267,140500281,140501360,140507862,140508795,140534672,140550012,140624564,	0	BRAF	cmpl	cmpl	0,0,0,1,2,2,1,0,1,0,2,2,0,2,0,0,0,0,
1672	NM_004445	chr7	+	142560513	142568847	142560985	142568657	17	142560513,142560884,142561388,142561723,142563229,142563714,142564235,142564660,142565362,142565751,142565995,142566246,142566726,142567569,142567966,142568282,142568548,	142560591,142561085,142561453,142562504,142563385,142564071,142564360,142564823,142565477,142565804,142566115,142566494,142566900,142567719,142568160,142568438,142568847,	0	EPHB6	cmpl	cmpl	-1,0,1,0,1,1,1,0,1,2,1,1,0,0,0,2,2,
214	NM_001203247	chr7	-	148504463	148581441	148504737	148544390	20	148504463,148506162,148506401,148507424,148508716,148511050,148512005,148512597,148513775,148514313,148514968,148516687,148523560,148524255,148525831,148526819,148529725,148543561,148544273,148581255,	148504798,148506247,148506482,148507506,148508812,148511229,148512131,148512638,148513870,148514483,148515209,148516779,148523724,148524358,148525972,148526940,148529842,148543690,148544397,148581441,	0	EZH2	cmpl	cmpl	2,1,1,0,0,1,1,2,0,1,0,1,2,1,1,0,0,0,0,-1,
1738	NM_005614	chr7	-	151163097	151217010	151164204	151216597	8	151163097,151167656,151168479,151168634,151174418,151181822,151188028,151216545,	151164297,151167738,151168527,151168691,151174501,151181890,151188100,151217010,	0	RHEB	cmpl	cmpl	0,2,2,2,0,1,1,0,
